id,driving_history_score,credit_score,low_education_ind,marital_status,time_driven,area,agecat_grouped,gender,veh_color,max_power,engine_type,veh_age,veh_body_grouped,veh_value,exposure
6893,55,643.5357026,0,1.0,1.0,2.0,1.0,0.0,3.0,183,3.0,3,7.0,6.59,0.387253688
7902,119,655.4659358,1,0.0,2.0,1.0,1.0,1.0,1.0,134,2.0,3,6.0,6.2700000000000005,0.985830312
17620,86,640.4198897,1,1.0,1.0,0.0,1.0,1.0,2.0,184,3.0,4,7.0,6.67,0.98590662
2021,101,657.0088065,1,0.0,0.0,0.0,1.0,1.0,7.0,143,3.0,2,7.0,5.5600000000000005,0.912178701
19530,125,646.1206562,0,0.0,2.0,2.0,1.0,0.0,3.0,150,0.0,3,9.0,6.4,0.459859903
14793,80,641.492485,0,1.0,0.0,2.0,0.0,0.0,8.0,184,3.0,3,7.0,6.16,0.421844106
4345,111,648.0726766,0,0.0,2.0,2.0,1.0,1.0,7.0,176,2.0,2,7.0,5.71,0.560458394
4286,68,653.408168,0,0.0,2.0,5.0,1.0,0.0,3.0,150,0.0,3,6.0,4.75,0.691916261
3965,88,649.7902246,0,1.0,1.0,0.0,1.0,1.0,3.0,112,3.0,2,7.0,6.2,0.030066431
1458,64,650.8003881,0,0.0,1.0,0.0,1.0,1.0,8.0,138,0.0,2,7.0,5.66,0.363782731
14240,59,641.4922645,0,0.0,0.0,0.0,1.0,0.0,0.0,171,0.0,4,6.0,6.08,0.53027886
9135,80,649.9404161,0,0.0,2.0,0.0,1.0,1.0,7.0,171,1.0,1,6.0,4.58,0.30894736
4394,68,646.5832688,0,1.0,3.0,0.0,1.0,1.0,8.0,102,3.0,3,7.0,6.42,0.074442658
21881,71,643.4692058,0,0.0,1.0,1.0,1.0,1.0,6.0,121,1.0,4,5.0,7.24,0.587955829
4294,95,660.419705,0,1.0,2.0,2.0,1.0,1.0,4.0,154,3.0,3,7.0,5.99,0.086870146
12981,111,643.8314945,0,1.0,3.0,2.0,1.0,1.0,1.0,105,0.0,1,5.0,6.21,0.277669799
16167,58,646.4290898,0,0.0,2.0,4.0,1.0,1.0,4.0,183,1.0,3,7.0,6.26,0.634596576
2790,109,661.7519639,0,0.0,1.0,2.0,1.0,1.0,3.0,77,2.0,4,5.0,7.33,0.430173802
14966,71,641.9083758,0,1.0,1.0,4.0,1.0,1.0,7.0,178,3.0,2,6.0,3.45,0.066873705
16159,111,667.3340738,0,0.0,2.0,4.0,1.0,1.0,3.0,259,3.0,4,9.0,6.12,0.776738315
14558,60,645.6171397,0,1.0,1.0,3.0,1.0,1.0,8.0,121,3.0,3,5.0,6.73,0.229327731
3430,95,650.6186014,0,0.0,0.0,2.0,1.0,0.0,0.0,186,3.0,4,6.0,6.78,0.104343419
13078,72,645.8552685,0,1.0,1.0,2.0,1.0,1.0,7.0,113,3.0,3,6.0,5.1,0.715708766
11585,95,649.6545881,1,0.0,0.0,0.0,1.0,1.0,7.0,134,3.0,3,7.0,5.890000000000001,0.910374829
17894,67,646.908719,0,0.0,2.0,2.0,1.0,1.0,3.0,167,1.0,4,7.0,4.3100000000000005,0.059150545
13023,111,655.936073,0,0.0,2.0,1.0,1.0,1.0,7.0,167,2.0,1,7.0,5.720000000000001,0.511037036
1291,55,653.2225118,1,0.0,1.0,2.0,1.0,0.0,5.0,141,0.0,4,5.0,7.07,0.924029981
13022,95,653.8366512,0,1.0,0.0,1.0,1.0,0.0,7.0,97,2.0,4,5.0,7.050000000000001,0.84491202
15377,90,643.5504083,0,1.0,2.0,4.0,1.0,0.0,7.0,134,3.0,2,6.0,2.890000000000001,0.402908986
21853,96,648.7019566,0,1.0,2.0,1.0,0.0,1.0,5.0,147,0.0,2,6.0,4.6,0.46335885
6530,110,644.4274296,0,0.0,2.0,2.0,1.0,1.0,7.0,75,3.0,1,5.0,6.09,0.201344675
4470,55,646.8544726,1,0.0,1.0,2.0,1.0,1.0,2.0,168,3.0,4,7.0,6.79,0.92068837
13518,63,648.3315332,0,0.0,3.0,2.0,0.0,0.0,3.0,198,3.0,1,7.0,4.94,0.643766621
18103,58,665.5261809,0,1.0,2.0,1.0,0.0,1.0,5.0,148,2.0,2,5.0,6.390000000000001,0.144584479
3572,81,641.5878886,1,1.0,0.0,0.0,1.0,1.0,6.0,128,3.0,3,7.0,5.7700000000000005,0.999369813
14959,100,639.6527217,0,1.0,3.0,0.0,1.0,1.0,7.0,89,2.0,1,5.0,5.970000000000001,0.636628036
17594,82,641.5355533,0,1.0,2.0,1.0,0.0,1.0,8.0,206,3.0,1,7.0,5.09,0.78758696
14638,66,652.7934229,0,0.0,2.0,2.0,1.0,1.0,2.0,117,3.0,3,5.0,6.78,0.416829796
14875,67,657.7883249,0,1.0,3.0,3.0,1.0,1.0,3.0,164,3.0,4,7.0,6.83,0.282416911
16334,70,647.7770829,0,1.0,2.0,2.0,1.0,0.0,0.0,116,0.0,4,7.0,6.5200000000000005,0.728397103
20289,55,645.8769656,0,1.0,1.0,2.0,1.0,1.0,7.0,149,3.0,3,5.0,6.59,0.79415895
14578,77,640.8588337,0,1.0,2.0,2.0,1.0,0.0,3.0,126,3.0,2,7.0,5.49,0.830906844
1769,63,644.3527911,0,1.0,0.0,2.0,1.0,1.0,3.0,183,0.0,4,6.0,5.87,0.384622423
7406,71,641.2809138,0,0.0,3.0,3.0,1.0,1.0,0.0,201,3.0,2,7.0,5.66,0.804859635
18501,62,639.8513469,0,0.0,2.0,1.0,1.0,0.0,7.0,111,3.0,1,6.0,4.53,0.739150941
275,89,642.2764393,0,0.0,2.0,0.0,1.0,1.0,1.0,113,3.0,4,7.0,6.42,0.333610536
1244,58,643.1382916,0,1.0,2.0,0.0,1.0,1.0,2.0,143,1.0,4,5.0,6.84,0.129859296
16004,100,653.1336556,1,0.0,2.0,1.0,1.0,0.0,0.0,186,1.0,4,6.0,5.59,0.499666424
15264,82,654.7740928,0,0.0,2.0,2.0,0.0,0.0,3.0,172,3.0,4,7.0,5.95,0.2072226
9120,74,651.7924754,0,1.0,3.0,1.0,1.0,1.0,0.0,180,3.0,4,7.0,7.08,0.63962132
22180,113,650.6211145,0,1.0,3.0,2.0,1.0,1.0,3.0,116,3.0,4,5.0,7.1000000000000005,0.174769949
804,79,640.2653116,0,0.0,2.0,0.0,1.0,0.0,7.0,132,0.0,2,6.0,4.26,0.26775759
21108,90,650.4646791,0,0.0,1.0,1.0,1.0,0.0,7.0,305,0.0,1,1.0,4.37,0.170293921
19553,73,643.8727047,0,0.0,3.0,2.0,1.0,1.0,1.0,103,3.0,3,7.0,6.46,0.854312287
12939,99,639.8364456,1,0.0,2.0,4.0,1.0,0.0,0.0,211,3.0,3,1.0,4.68,0.999367508
19597,114,644.5887731,0,0.0,2.0,0.0,0.0,0.0,5.0,115,3.0,3,7.0,6.53,0.044619656
8469,100,646.1491901,0,1.0,2.0,2.0,1.0,1.0,6.0,125,3.0,4,7.0,6.49,0.163624154
11817,75,690.6643704,0,1.0,2.0,2.0,2.0,0.0,3.0,71,3.0,1,5.0,5.470000000000001,0.315513982
7105,77,645.9074403,0,0.0,2.0,2.0,2.0,0.0,3.0,138,3.0,3,7.0,5.630000000000001,0.493852038
16162,61,676.168996,0,0.0,3.0,4.0,1.0,1.0,7.0,190,3.0,2,6.0,2.75,0.030752823
13762,92,649.5349375,0,1.0,1.0,2.0,0.0,1.0,7.0,155,3.0,2,5.0,6.07,0.851041389
12253,95,658.0543066,0,1.0,2.0,0.0,1.0,1.0,7.0,73,3.0,4,5.0,7.09,0.095221497
9842,95,643.9084359,0,1.0,1.0,4.0,1.0,0.0,3.0,132,3.0,4,5.0,6.8100000000000005,0.65931422
9932,94,639.5416699,0,0.0,3.0,2.0,1.0,1.0,0.0,103,3.0,2,5.0,6.0600000000000005,0.328155253
14059,71,641.1120994,0,1.0,1.0,1.0,1.0,0.0,3.0,84,3.0,4,5.0,7.0600000000000005,0.292832049
21105,131,656.6715565,0,1.0,1.0,1.0,1.0,1.0,6.0,70,3.0,2,5.0,5.79,0.162202178
21119,55,649.4997935,1,0.0,1.0,2.0,0.0,1.0,7.0,185,3.0,1,7.0,5.2700000000000005,0.983040923
3048,55,639.209162,1,0.0,2.0,2.0,1.0,0.0,3.0,153,2.0,4,6.0,6.34,0.99933628
12442,77,647.8695031,0,1.0,1.0,5.0,1.0,0.0,3.0,239,2.0,3,9.0,5.36,0.091805754
20842,96,662.2348647,0,1.0,1.0,2.0,1.0,1.0,1.0,78,3.0,2,5.0,6.09,0.1174265
6736,76,642.8249939,0,1.0,1.0,2.0,1.0,0.0,7.0,75,3.0,3,5.0,6.680000000000001,0.402306279
16776,96,640.8417344,1,0.0,2.0,0.0,0.0,1.0,3.0,145,3.0,3,5.0,5.83,0.961538809
7020,83,643.6616035,0,1.0,2.0,0.0,1.0,0.0,3.0,132,3.0,3,5.0,6.51,0.390361262
4105,69,641.8051877,0,0.0,3.0,2.0,1.0,0.0,3.0,162,3.0,2,7.0,5.15,0.407762248
3533,55,661.9198905,0,1.0,3.0,3.0,1.0,1.0,1.0,118,2.0,1,6.0,3.08,0.515081715
324,68,652.273242,0,0.0,2.0,4.0,1.0,1.0,2.0,82,2.0,2,5.0,5.79,0.436720055
8337,78,683.4291011,0,1.0,3.0,0.0,0.0,1.0,3.0,104,3.0,1,5.0,6.01,0.187876218
19697,111,662.8685417,1,1.0,2.0,4.0,1.0,1.0,0.0,105,0.0,4,6.0,5.78,0.97115533
9296,63,653.1733148,0,0.0,1.0,0.0,1.0,1.0,6.0,185,0.0,3,6.0,6.08,0.674351959
13824,78,666.4527136,0,1.0,2.0,3.0,1.0,1.0,7.0,309,3.0,2,1.0,4.75,0.170473103
22597,125,641.1616694,0,1.0,1.0,3.0,0.0,1.0,7.0,127,2.0,3,7.0,6.220000000000001,0.293939671
17759,95,647.3679206,0,0.0,3.0,3.0,1.0,1.0,3.0,138,2.0,3,7.0,5.930000000000001,0.12875178
16962,105,648.7174848,0,0.0,1.0,3.0,1.0,1.0,7.0,280,3.0,3,1.0,6.0,0.308253992
16427,68,659.4263684,0,1.0,3.0,5.0,1.0,1.0,7.0,111,0.0,3,6.0,6.390000000000001,0.797272197
11649,56,653.2852145,0,1.0,1.0,1.0,1.0,1.0,8.0,152,3.0,1,7.0,5.08,0.078416582
18383,118,641.1804456,0,0.0,2.0,2.0,0.0,0.0,4.0,169,3.0,3,6.0,4.51,0.326871215
2409,63,637.9375333,0,1.0,1.0,0.0,1.0,0.0,7.0,72,3.0,3,5.0,6.2,0.88956382
16673,86,664.7234859,0,1.0,0.0,0.0,1.0,1.0,7.0,173,3.0,2,7.0,6.03,0.166216697
1982,102,648.768611,0,0.0,1.0,2.0,1.0,0.0,7.0,120,0.0,3,6.0,5.0200000000000005,0.341905188
6952,55,643.9245327,0,0.0,1.0,3.0,1.0,0.0,3.0,246,3.0,4,2.0,7.31,0.519331795
7592,88,651.9568689,0,1.0,2.0,2.0,1.0,1.0,3.0,140,3.0,4,5.0,7.13,0.415822333
3487,84,642.3613306,0,0.0,1.0,2.0,1.0,0.0,7.0,227,3.0,3,9.0,5.880000000000001,0.396250101
12597,55,647.9882872,0,1.0,3.0,4.0,1.0,0.0,1.0,104,2.0,4,6.0,6.180000000000001,0.608134613
10081,80,647.0938653,0,1.0,1.0,0.0,1.0,0.0,6.0,97,3.0,1,5.0,6.11,0.147318859
10270,76,648.6888984,0,0.0,0.0,0.0,1.0,1.0,7.0,184,3.0,1,7.0,5.8500000000000005,0.114234059
10622,85,641.2408437,1,1.0,2.0,0.0,1.0,1.0,4.0,186,3.0,1,6.0,4.630000000000001,0.958321705
7581,97,645.039726,0,1.0,3.0,3.0,0.0,0.0,6.0,170,3.0,4,7.0,6.91,0.159764682
9573,95,649.546823,0,1.0,3.0,2.0,1.0,1.0,5.0,154,0.0,2,6.0,3.93,0.433669772
8234,55,647.2055717,0,0.0,2.0,0.0,1.0,1.0,6.0,146,1.0,4,7.0,5.5200000000000005,0.266555946
8732,105,641.2104351,0,1.0,0.0,1.0,2.0,1.0,3.0,132,0.0,3,5.0,6.6000000000000005,0.203562118
6456,103,643.0286697,0,0.0,1.0,4.0,1.0,0.0,2.0,139,0.0,2,6.0,3.21,0.435977986
15313,69,647.5555481,0,1.0,1.0,3.0,1.0,1.0,3.0,107,0.0,4,6.0,5.540000000000001,0.824750542
1573,103,653.8326657,0,0.0,1.0,2.0,1.0,0.0,6.0,132,1.0,4,5.0,7.25,0.056299348
9810,103,647.5259301,0,0.0,2.0,4.0,1.0,1.0,3.0,108,3.0,3,7.0,6.53,0.478054697
22409,106,628.9905768,0,1.0,2.0,1.0,1.0,0.0,4.0,159,1.0,3,7.0,6.5200000000000005,0.097379848
8937,55,644.0129844,0,1.0,1.0,1.0,1.0,1.0,2.0,108,2.0,3,7.0,6.62,0.630921762
11770,96,663.31264,0,1.0,2.0,1.0,1.0,0.0,3.0,186,1.0,4,7.0,6.9,0.160157405
2477,66,653.8103712,0,1.0,1.0,3.0,2.0,1.0,0.0,101,3.0,2,5.0,6.16,0.190029138
15608,68,651.3714076,1,0.0,1.0,4.0,1.0,0.0,2.0,137,3.0,1,6.0,3.38,0.920973618
6391,58,644.5606332,0,1.0,1.0,5.0,2.0,1.0,1.0,259,3.0,4,8.0,6.19,0.261902523
13133,79,644.7514188,0,0.0,1.0,0.0,1.0,1.0,6.0,155,2.0,4,7.0,6.69,0.47277322
8850,72,653.007165,0,0.0,1.0,1.0,1.0,1.0,7.0,110,3.0,2,5.0,5.62,0.683171757
16658,65,643.7385154,0,1.0,2.0,2.0,1.0,1.0,2.0,162,0.0,3,6.0,5.6000000000000005,0.309027216
2519,92,666.1545128,0,0.0,1.0,1.0,1.0,1.0,7.0,95,0.0,3,5.0,6.24,0.415975346
1078,87,642.6509635,0,0.0,3.0,2.0,0.0,0.0,6.0,142,3.0,1,5.0,5.67,0.215117862
14555,67,645.7512526,0,1.0,0.0,1.0,1.0,1.0,7.0,146,3.0,2,5.0,6.03,0.381373409
14269,76,646.056747,0,1.0,1.0,3.0,1.0,1.0,7.0,156,0.0,3,6.0,4.7700000000000005,0.06398759
21191,92,652.9992815,0,1.0,2.0,2.0,1.0,1.0,3.0,138,3.0,3,5.0,5.890000000000001,0.296123884
398,55,656.194443,0,1.0,2.0,2.0,1.0,0.0,4.0,170,0.0,4,7.0,7.19,0.221768754
9660,59,640.3573848,1,1.0,2.0,0.0,1.0,0.0,1.0,193,3.0,2,7.0,5.51,0.94637926
12551,101,643.1846614,0,0.0,1.0,2.0,1.0,1.0,7.0,178,2.0,3,6.0,6.5,0.103234698
3367,87,651.2634909,0,1.0,3.0,1.0,1.0,0.0,4.0,155,3.0,2,7.0,5.680000000000001,0.070891442
9254,111,649.1356439,0,0.0,2.0,4.0,1.0,1.0,3.0,87,0.0,1,5.0,6.08,0.123430493
15543,114,644.3768363,0,1.0,3.0,2.0,1.0,1.0,0.0,282,3.0,2,1.0,3.92,0.227337075
21826,80,666.0895691,0,1.0,1.0,2.0,1.0,1.0,4.0,148,1.0,3,5.0,6.73,0.791584042
2930,114,637.811964,0,1.0,1.0,2.0,1.0,1.0,4.0,81,0.0,3,5.0,6.78,0.204022821
16225,81,667.3037813,0,1.0,1.0,2.0,1.0,0.0,1.0,188,3.0,1,7.0,5.5600000000000005,0.250533483
22361,101,642.0669016,0,0.0,2.0,1.0,1.0,1.0,1.0,98,3.0,3,5.0,6.36,0.687059231
20821,59,646.1221656,0,0.0,2.0,2.0,1.0,0.0,4.0,130,3.0,4,7.0,6.04,0.23879233
11519,61,643.342354,0,1.0,2.0,2.0,0.0,1.0,0.0,175,3.0,4,7.0,6.54,0.58633118
9860,97,653.3775796,0,0.0,1.0,2.0,1.0,1.0,0.0,161,0.0,2,7.0,5.41,0.226250772
21828,69,642.1866981,0,1.0,2.0,2.0,1.0,1.0,3.0,148,3.0,3,7.0,6.01,0.110283117
4439,68,656.7849669,0,0.0,3.0,2.0,1.0,1.0,4.0,141,3.0,3,7.0,6.37,0.419699904
15820,67,647.5123923,0,1.0,1.0,3.0,1.0,0.0,6.0,144,3.0,2,6.0,3.24,0.451202087
18495,93,627.5122021,0,0.0,3.0,2.0,2.0,1.0,3.0,130,3.0,4,5.0,7.1000000000000005,0.151869567
5175,101,642.9603644,0,1.0,3.0,2.0,1.0,0.0,0.0,199,3.0,2,7.0,5.7,0.15126486
15413,75,645.6137717,0,1.0,1.0,0.0,0.0,1.0,7.0,208,3.0,2,7.0,5.880000000000001,0.445463174
12792,65,651.4644261,1,0.0,1.0,2.0,1.0,1.0,1.0,102,0.0,2,5.0,6.21,0.929516071
876,77,645.9394156,0,1.0,1.0,0.0,1.0,1.0,3.0,100,3.0,4,7.0,6.5,0.648383833
3384,89,654.7071871,0,0.0,1.0,2.0,1.0,1.0,7.0,133,2.0,3,7.0,6.630000000000001,0.838923904
21267,58,650.7058893,0,1.0,0.0,0.0,1.0,0.0,7.0,164,3.0,3,7.0,6.09,0.09194305
8787,94,643.4687455,0,0.0,2.0,1.0,1.0,0.0,6.0,139,3.0,2,6.0,5.4,0.222467947
10053,64,645.2389858,0,0.0,2.0,2.0,1.0,1.0,1.0,137,3.0,4,5.0,7.11,0.6059995
6914,106,657.890507,0,0.0,1.0,3.0,1.0,0.0,4.0,398,3.0,3,8.0,6.42,0.204087791
6229,58,668.3380605,0,0.0,1.0,5.0,2.0,0.0,5.0,166,3.0,1,7.0,5.5,0.283399152
11694,121,648.7133977,0,1.0,2.0,1.0,1.0,0.0,0.0,190,3.0,3,7.0,6.17,0.145459976
22545,97,648.1915146,0,0.0,2.0,3.0,0.0,0.0,7.0,120,3.0,1,7.0,5.15,0.328822368
8487,89,641.0043949,0,1.0,1.0,5.0,1.0,1.0,7.0,156,0.0,3,6.0,5.1,0.069361694
20681,55,641.7889709,0,1.0,1.0,0.0,1.0,0.0,1.0,257,0.0,2,9.0,5.03,0.780944626
10030,69,643.0210333,0,1.0,0.0,1.0,1.0,0.0,7.0,193,1.0,4,6.0,5.380000000000001,0.623034969
21827,97,643.5978965,0,0.0,1.0,3.0,1.0,1.0,4.0,107,0.0,4,4.0,7.27,0.114506671
576,81,646.0858804,0,1.0,0.0,1.0,1.0,0.0,5.0,183,0.0,2,6.0,2.9300000000000006,0.393023568
18642,84,650.1418081,0,0.0,1.0,0.0,1.0,1.0,7.0,141,1.0,1,5.0,6.15,0.165680881
908,103,638.7672683,0,0.0,2.0,5.0,2.0,0.0,0.0,171,3.0,3,9.0,4.66,0.200662052
19315,129,647.511189,0,1.0,1.0,1.0,2.0,0.0,4.0,104,3.0,3,4.0,6.23,0.220945755
347,89,637.5358258,0,0.0,2.0,0.0,1.0,0.0,7.0,138,3.0,4,6.0,5.680000000000001,0.864199922
14958,65,647.217372,0,1.0,2.0,3.0,1.0,1.0,7.0,196,3.0,3,7.0,6.57,0.171299569
22326,98,650.9908483,0,0.0,1.0,2.0,1.0,1.0,0.0,128,0.0,3,5.0,6.48,0.329975399
15544,99,652.0731714,0,1.0,2.0,2.0,1.0,0.0,7.0,167,3.0,4,7.0,6.37,0.69938788
10843,55,643.3837705,0,1.0,1.0,5.0,1.0,0.0,2.0,149,3.0,3,7.0,6.25,0.369234584
15443,101,647.3553218,0,0.0,2.0,3.0,1.0,1.0,6.0,106,2.0,1,7.0,5.99,0.098982033
13543,103,663.0456552,0,1.0,2.0,2.0,2.0,0.0,2.0,149,0.0,4,5.0,6.71,0.613117745
21932,110,643.7407675,0,1.0,1.0,4.0,1.0,0.0,5.0,103,3.0,3,5.0,6.49,0.214178598
2517,91,648.4384557,0,1.0,1.0,0.0,1.0,0.0,3.0,206,1.0,1,7.0,5.58,0.013334756
16942,55,651.9705852,0,0.0,2.0,3.0,2.0,1.0,0.0,148,3.0,4,6.0,6.45,0.705221671
13477,100,645.1537913,0,0.0,1.0,2.0,1.0,1.0,1.0,152,3.0,3,7.0,6.23,0.618125912
7822,99,641.8205645,0,1.0,2.0,0.0,0.0,1.0,0.0,186,3.0,4,6.0,5.550000000000001,0.13210629
7628,82,659.8728758,0,0.0,1.0,2.0,1.0,0.0,4.0,100,0.0,2,6.0,4.08,0.635388279
7970,89,647.6220221,0,0.0,2.0,2.0,1.0,1.0,0.0,107,3.0,3,7.0,6.36,0.180175792
510,86,647.3097287,0,0.0,1.0,0.0,1.0,1.0,7.0,105,3.0,2,5.0,6.23,0.844329314
21905,82,648.6391152,1,0.0,1.0,2.0,1.0,1.0,3.0,183,3.0,3,6.0,6.28,0.963560826
18637,55,649.7083934,0,1.0,1.0,3.0,0.0,1.0,1.0,94,3.0,3,5.0,6.430000000000001,0.518577924
8795,80,654.9195845,0,0.0,0.0,1.0,1.0,0.0,7.0,209,3.0,2,6.0,4.7,0.059097284
9713,55,639.2709589,0,0.0,1.0,2.0,1.0,1.0,7.0,139,3.0,1,5.0,6.1000000000000005,0.467562319
3063,62,644.1733234,0,0.0,1.0,3.0,2.0,1.0,7.0,186,3.0,4,6.0,6.01,0.558689884
16734,105,641.6166885,0,1.0,1.0,1.0,1.0,0.0,3.0,146,3.0,2,6.0,3.5700000000000003,0.342787878
16048,55,642.928233,0,1.0,2.0,2.0,1.0,1.0,0.0,88,0.0,3,4.0,6.19,0.295589097
2639,100,655.2449689,0,0.0,1.0,2.0,1.0,1.0,3.0,120,1.0,1,7.0,3.87,0.235675634
4950,88,641.6463754,0,1.0,2.0,2.0,0.0,1.0,7.0,198,3.0,2,7.0,5.680000000000001,0.233268288
14472,77,649.1848936,0,1.0,2.0,2.0,1.0,1.0,7.0,271,3.0,4,2.0,5.7,0.278832548
18370,85,647.0245612,0,1.0,3.0,2.0,1.0,0.0,0.0,175,3.0,4,6.0,5.970000000000001,0.051201084
14619,123,646.3304414,1,0.0,3.0,0.0,1.0,0.0,1.0,194,3.0,3,7.0,6.11,0.999321738
439,84,641.3609527,0,0.0,2.0,3.0,0.0,1.0,5.0,137,3.0,2,7.0,5.680000000000001,0.476083321
19679,94,691.0524428,0,0.0,2.0,2.0,1.0,1.0,7.0,138,1.0,2,7.0,5.96,0.25738968
14655,93,652.2628515,0,0.0,3.0,2.0,2.0,0.0,1.0,257,3.0,4,9.0,6.86,0.171401146
3123,59,652.0969184,0,0.0,0.0,0.0,1.0,0.0,1.0,198,0.0,3,9.0,6.5,0.885599761
10992,87,643.8731369,1,1.0,1.0,1.0,1.0,1.0,6.0,232,3.0,1,1.0,4.960000000000001,0.884890582
12422,100,643.0340175,0,0.0,2.0,0.0,1.0,1.0,6.0,156,3.0,4,7.0,6.53,0.760007061
12010,73,657.0616496,0,1.0,2.0,2.0,1.0,1.0,0.0,111,3.0,1,7.0,5.78,0.66587257
6546,97,655.6294941,1,1.0,1.0,2.0,1.0,0.0,5.0,178,3.0,2,6.0,5.37,0.859037023
18574,77,643.9633982,0,0.0,2.0,2.0,1.0,1.0,2.0,122,0.0,2,6.0,4.75,0.030315159
8798,107,652.1850437,0,1.0,1.0,0.0,1.0,1.0,7.0,102,3.0,4,6.0,6.3100000000000005,0.291099927
20772,90,642.7817365,0,1.0,2.0,3.0,1.0,1.0,3.0,188,3.0,2,7.0,5.87,0.213462254
18848,105,632.5904271,0,1.0,1.0,1.0,1.0,0.0,0.0,138,1.0,1,5.0,5.9,0.579685564
11475,93,649.2783037,0,1.0,3.0,2.0,1.0,0.0,3.0,108,0.0,4,6.0,5.470000000000001,0.538920441
11718,83,639.8276316,0,1.0,2.0,0.0,1.0,1.0,7.0,115,3.0,3,5.0,5.45,0.334278681
6165,81,657.2596593,0,1.0,3.0,1.0,1.0,0.0,0.0,228,3.0,4,8.0,7.050000000000001,0.199596568
3143,81,643.1959757,0,1.0,2.0,1.0,1.0,0.0,3.0,85,3.0,2,5.0,6.470000000000001,0.41240861
21629,95,666.0100818,0,0.0,1.0,1.0,1.0,0.0,7.0,199,3.0,4,9.0,6.53,0.72942273
7677,105,641.9171736,0,0.0,1.0,0.0,1.0,1.0,7.0,144,3.0,3,7.0,6.630000000000001,0.735602594
2688,96,644.4163749,0,0.0,1.0,0.0,0.0,0.0,0.0,107,3.0,2,7.0,5.78,0.544232241
2256,98,652.2028763,0,0.0,2.0,0.0,1.0,1.0,8.0,137,2.0,3,6.0,3.94,0.609141956
2116,56,636.0476525,0,1.0,1.0,5.0,1.0,0.0,3.0,193,3.0,3,6.0,4.74,0.774202111
675,91,645.1569638,0,1.0,1.0,1.0,1.0,0.0,1.0,144,0.0,3,6.0,5.34,0.512638628
15319,97,641.8193544,0,0.0,2.0,1.0,2.0,1.0,3.0,131,3.0,1,5.0,5.67,0.734650106
252,63,638.6258723,0,1.0,2.0,5.0,2.0,0.0,3.0,243,0.0,1,9.0,3.63,0.275403843
7511,86,675.5198788,0,1.0,1.0,0.0,0.0,0.0,7.0,166,2.0,3,7.0,6.32,0.084943681
13378,86,656.2369147,0,0.0,3.0,3.0,1.0,0.0,0.0,341,0.0,3,8.0,5.62,0.198912815
1451,84,643.1690874,0,1.0,2.0,2.0,1.0,0.0,7.0,171,3.0,3,7.0,6.0,0.883958806
4166,70,648.080919,0,1.0,2.0,1.0,1.0,0.0,1.0,195,3.0,3,7.0,5.720000000000001,0.228381218
4646,98,644.0270751,1,1.0,2.0,1.0,1.0,0.0,5.0,102,1.0,1,7.0,5.41,0.942456595
11753,55,640.821777,0,1.0,2.0,0.0,1.0,1.0,1.0,246,3.0,3,8.0,4.970000000000001,0.32923173
12190,88,649.1083329,0,1.0,1.0,0.0,1.0,0.0,3.0,125,3.0,1,6.0,2.8200000000000003,0.453680042
9587,73,658.7881967,0,1.0,1.0,0.0,1.0,1.0,8.0,108,3.0,4,5.0,6.470000000000001,0.560155634
20333,61,651.5451523,0,0.0,2.0,0.0,0.0,0.0,1.0,110,3.0,2,5.0,6.3100000000000005,0.386689417
18866,59,647.9384607,0,1.0,1.0,5.0,1.0,0.0,7.0,142,3.0,2,6.0,2.9400000000000004,0.529977188
9261,87,649.6991105,0,1.0,2.0,2.0,0.0,1.0,7.0,200,1.0,2,7.0,5.86,0.690488773
16607,77,658.8758048,0,1.0,3.0,2.0,1.0,1.0,4.0,83,3.0,3,5.0,6.65,0.839770891
18791,102,643.3595569,0,1.0,2.0,4.0,1.0,0.0,7.0,138,3.0,4,7.0,6.92,0.720598883
18301,80,641.0180269,1,0.0,1.0,3.0,1.0,1.0,7.0,132,2.0,3,6.0,3.5,0.999371897
6813,109,675.1976354,0,0.0,1.0,3.0,1.0,0.0,3.0,158,3.0,3,9.0,5.67,0.285428071
8133,56,651.3024015,0,1.0,2.0,5.0,2.0,1.0,2.0,175,3.0,3,7.0,6.6000000000000005,0.076178872
19299,90,640.8174005,0,0.0,3.0,2.0,2.0,1.0,3.0,92,3.0,1,5.0,6.16,0.017846759
264,104,646.940925,0,0.0,1.0,0.0,1.0,1.0,5.0,172,2.0,1,6.0,2.88,0.536769469
11009,70,658.569853,0,0.0,1.0,2.0,2.0,0.0,5.0,108,3.0,4,7.0,6.86,0.329534966
4872,66,654.5712907,0,1.0,1.0,2.0,1.0,1.0,3.0,116,3.0,2,5.0,5.8100000000000005,0.279295158
20381,55,663.5740131,0,0.0,3.0,4.0,1.0,0.0,2.0,199,3.0,1,6.0,5.470000000000001,0.165524996
1098,105,659.2704163,0,1.0,2.0,3.0,1.0,1.0,4.0,139,3.0,2,5.0,6.44,0.370813934
13151,60,655.3841348,0,1.0,1.0,2.0,2.0,0.0,2.0,155,0.0,2,9.0,5.37,0.487331956
10121,61,655.8463791,0,0.0,2.0,4.0,1.0,0.0,6.0,215,3.0,2,9.0,5.220000000000001,0.015173201
8148,80,648.4264504,0,1.0,1.0,0.0,1.0,1.0,3.0,137,3.0,2,7.0,5.84,0.27205048
